,comment,Label
1288,"bence çok eglenceli bir film ve animasyon-gerçek uayrlamasini çok iyi yapmislar.filmi bastan sona hiç sikilmadan izledim.herkese mutlaka gitmesini tavsiye ederim.... 
",1
1289,"gerçekten çok hos ve degisik bir film ve gerçek bir dram.emile hirsh mükemmel oynamis.sean penn de kalitesini göstermis.milk de gicik olmustum ama bu filmi izleyince yine kendisini takdir ettim.. 
",1
1290,"film kesinlik güzel bir film. konusu çok etkileyici. film akici, ancak ask o kadar etkileyici gelmedi, insani duygulandirmiyor . 
",1
1291,"filmin ilk yarisi çok iyiydi.morgan biraz daha görünseymis iyi olurmus.. 
",1
1292,"finali tahmin edebilmek en kötüsü... ama yine de iyiydi.... 
",1
1293,"animasyon ya da yari animasyon filmleri severim. ama bu film bir çocuk masali bence. çocuklar izlemeli sadece. yetiskinlere hitap eden hiçbir yani yok. yetiskin gözünden . ama dedigim gibi bir çocuk filmi oldugunu düsündügüm için puanlamiyorum.. 
",0
1294,"size yemin edrim ki bu kdr iyi kurgulanmis bir film daha görmedim.filmin sonuna kadar kimin ne yapayacagini tahmin edemiyosunuz ve sonu da bir o kadar sasirtici bitiyor.inanin bu filmi alin ve izleyinnnn. 
",1
1295,"savas filmlerinden hiç hoslanmadigim için filmi izlememistim.dvdsini aldim ve ilk defa dün gece izledim..ve sunu söylüyorum...yaziklar olsun bana.düne kadar film izlememisim... 
",1
1296,"ilkten sikilacagimi düsünmüstüm ama gerçekten çok eglenceli bir filmdi hayatimin ilk müzikal filmiydi. 
",1
1297,"bence bu kadar puani haketmiyor.ama yinede seyirlik bir aile filmi olmus.çocuklarinizla izleyebilirsiniz.. 
",1
1298,"kutuk79 görüslerime katilan tek kisisin tebrik ediyorum kesinlikle tavsiye etmedigm bir film vasat. 
",0
1299,"bir kere baslangici ile sonu ofsayt.izlemeye deymez bir film.. 
",0
1300,"ben bu filmi çok begendim. izlemesi zevkli eglenceli bi film olmus. hem romantik hem komik.hemde heycanli.. 
",1
1301,"bence film yarida basliyo gibi neyin ne oldugunu anlamadan da film bitiyor. 
",0
1302,"süper bi senaryo. 
",1
1303,"kos forrest kos diye insani gaza getiren ve o gazla bi dünya is yaptiran ve sonunda tesekkürü hakeden bir film.. 
",1
1304,"sok edici,sinir bozucu.... 
",1
1305,"filmi simdi izledim.gerçekten hersey gibi bunun da abdnin abartmasi olarak yorumlayabilirim.izledigim en kötü korku filmi diyebilirim.en azindan saçma dedigimiz filmlerde bile en az 1 defa irkilirdim.tam bir hayal kirikligi.bunu izleyeceginize gidin rec i tekrar izleyin . . 
",0
1306,"berbat,sikici yorum yapilcak bir film degil... tamamen zaman kaybi...(). 
",0
1307,"ya arkadaslar zaman ve para kaybi gereksiz bombosss. 
",0
1308,"çok hos bir film.bence en iyi tom hanks filmi bu.’er ryan’i kurtarmak’ ve ’yesil yol’dan daha iyi oldugunu düsünüyorum.izlenmesi gerken bir film.izlerken hos vakit geçiriyorsunuz.. 
",1
1309,"kevin costner in son yillarda oynadigi en iyi film.özellikle filmin kurgusu harikaydi.bu türü sevenler izlemeli.. 
",1
1310,"bunu televizyonda izledim ve ortasindayken açtim ve sanki filmi en basindan izliyomusum gibi kapildim birden bire yani söyleyecegim tek sey çok sansli oldugumdur. 
",1
1311,"flm cok gzl kirsten daha minicik:)ama cok gzl oynamis ztn dierlerine lafim yoq tek kelimele spr. 
",1
1312,"çok duragan ve konu çok basit bu kadar bekledikten sonra renonun bu filmi olmamis . 
",0
1313,"insanlarin hayatina müzik ve sevgi asilarsan onlari tedavi edebilirsin. aynen bilim adamlari gibi ...dünyayi kötü hale getirmeye çalisan insanlar bir gün bile tatil yapmiyor ...karanliga isik tutun .... 
",1
1314,"film bastan sona insani geriyor ve korku ögeleri gayet itinali seçilmis. son bölümdeki duygusal ve inceden verilen mesajlar basarili buluyorum. ancak filmin sonunu tam anlayamdim!!. 
",1
1315,"yapilan olumsuz yorumlari anlamsiz buldum.film çok basarili sürükleyici bir gerilim filmi.zatem ilki basarili bulundugu için 2.seriside çikmis hayirli olsun (:. 
",1
1316,"ya arkadaslar inanin bu filme iyi yorum yazanlari anlamiyorum tmm otel 1 gayet güzldi ama 2.çok kötüydü bence ben burdaki yorumlara baktim izlemeden önce biri diodiki sonu çok sürprizli ya ne sürprizi kizin kafasiyla top die çocuklar oynuyo ne saçma. 
",0
1317,"süpper bi flmdi. bekledigimden cok daha iyidiicogu sahnede sasirmamak elde deil zati.. hugh jackman oyunculugunu bu filmdede göstermis en muhtesem sekliyle !izlenmesi gerek!(diorum). 
",1
1318,"süper bir film ben o filmi izledim.süper bir film.bayildim!.... 
",1
1319,"olumsuz yorum yapanlar bence filmden anlamiyor. bu film hayatta izlenmesi gereken 20 filmden biri. bu filmi izlemeden ölmeyin. ve tabi er yani kurtarmak ve yesil yolda tom hanksin diger iki basyapiti . 
",1
1320,"mükemmel kadro,mükemmel yönetmen ve senarist. böylesi güzel bir filmin çikmasi olasi. tebrikler.... . not : bence ""gönül yarasi""ndan sonra ""babam ve oglum"" da oscar yolcusu..  
",1
1321,"bu filmi izledikten sonra hirsin insana neler yaptirdigini daha iyi anliyorum.ayrica akil akildan üstündür sözünüde hatirlatiyor.güzel bir film... 
",1
1322,"bosu bosuna geçirilen onca dakika. tamam konu güzel olabilir ama oyunculuk bu kadar kötü, bu kadar abarti olursa verdigim paraya acirim. ya siz çok sanatsal açidan bakiyorsunuz, ya da ben güzel filmden anlamiyorum.. 
",0
1323,"bence aldigi puanin daha üstünde bir film bende  veriyorum. 
",1
1324,"güzel bir film.... 
",1
1325,"zamaninizada yazik paranizada sakin izlemeyin. ben film çeksem daha güzel olur yaw  
",0
1326,"senaryoyu begenmedim kiz yanlis adami tercih etti.. gerçi kadinlarin dogru adami seçtigi nerde görülmüs ki... . 
",0
1327,"bende hiçbisey beklemeden basladim izlemeye.ama karsima çikan film gerçekten çok güzeldi. bu kadar haksiz elestiriyi ve puani haketmiyor.. 
",1
1328,"bn bu filme arkadasimin zoruyla gittim ama çok begendim.çok güzel bir film.izlemenizi tavsiye ederim.. 
",1
1329,"hikayesi, oyuncularin performansi kadar iyi degildi. nasil desem sanki bir seyler eksik gibiydi. ama filmin sonu bu hikayenin eksikligini gidermeye yetti de artti bu film hikayesi disinda 10 u hakeder. bu haliyle . 
",1
1330,"bu tür filmler gereksiz bana göre..orijinal hababam sinifi serilerinin gölgesinde kalacagi kesin.insanlar ister istemez orijinal serilerle karsilastiriyorlar,haklilar.farkli isimlerde farkli senaryolar yazilsa çok daha fayda saglanirdi türk sinemasina... 
",0
1331,"bencede çok güzel en azindan su an vizyonda olan filmlere baktigimizda gidilecek tek film.. :=). 
",1
1332,"sakin para veripte izlemeye kalkmayin, tamamen vakit kaybi ve çok seviyesiz bir film. 10 üzerinde 1... o da 0 vermek mümkün olmadigi için.. 
",0
1333,"çok güzel bi film ama aglamak isteyen izlesin bi de konu o kadar etkilemio ama ne biliiim insana müzikte çarpinca aglio iste ayrica çagan irmak bütün hünerini gösterio onu da tebrik etmek lazim.... 
",1
1334,"bide ganster ya bu filmde sadece bir kisi ölüyor ve bazi sahneler oldugundan fazla...arkadaslar bufilmin 2.side yoldaymis reklamlarinda ve zaten filmin sonunda söyleniyor ama vakit harcamaya degmeyen bir yapit.... 
",0
1335,"1995 ten bu yana bu tür filmler artti , o zamanlar basarili sayilabilecekse de suan emin degilim. konusu baya siradan .. 
",0
1336,"yaaa ben bu film müthisti diyen insanlarin sinemadan hiçbisi anlamadigini düsünüyorumm..türk insanina oldukça uzak bi hikaye,neredeyse tamami yatakta geçen bi ilk yari,sanki röportaj verir gibi konusan bi ada ve en önemlisi kötü yönetmenlik. 
",0
1337,"he unutmusum, 5 adamdan birisi çok marifetli, seytana kafa atiyor (asli osmanli torunu olabilir)  
",0
1338,"ya insan filmi izlemeden niye yorum yapar hadi yorumu anladik ama puani neye verir hakkaten inanilir gibi degil.... 
",0
1339,"vasati asamayan bir film.filmin sizde biraktigi hiç bir tat yok.zamaninizi bosa harcamayin derim.. 
",0
1340,"gerçekten çok güzel bi filmdi aglamaktan gözlerim kipkirmizi olmustu.. 
",1
1341,"bu filmmiydi yoksa ona benzer bisey mi? jason'a hiç gitmemis.. vakit kaybi.. hele sondaki düsüs sahnesi çok basit.. sokaktaki sevisme sahnesi de yersiz ve saçma olmus.. fazla söze gerek yok... 
",0
1342,"farkli bi havasi olmasiyla birlikde eglenceli güzel bi film. 
",1
1343,"kubilayin halk kahramani oldugu gerçegi bu filmin 'izlenemyecek kadar kötü' hatta 'berbat ötesi' oldugu gerçegini degistirmiyor. izlemeyin kesinlikle zaman kaybi , para kaybi.... 
",0
1344,"8 puan bu film için çok fazla. gereksiz bir amerikan filmi bir kaç sahne hariç güldürdügüde yok zaten. senaryo çok zayif. kaliteli bi film izlemek istiosaniz bunu izlemeyin derim üzgünüm ama . 
",0
1345,"1974 çekimide güzel bu filmin tavsiye.... 
",1
1346,"türk sinemasinin yüzaklarindan biri.. hele de eskiya filminden sonra yeniden canlanmaya baslayan türk sinemasinin taçlandirilmasi bu film.. muhtesem. on verdim helal olsun 
",1
1347,"filmin ne özgünlükle ne de gerçeklikle bir alakasi var. çok saçma buldum. birçok eski türk filmi buna tas çikartir. ayrica özellikle bos finalden de tamamen özentiden ibaret oldugu izlenimi veriyor. izlemenizi tavsiye etmem.. 
",0
1348,"ilk defa beyazperdede bir filme yorum yazmama neden olan film!!çok duygusal olan bu filmde özellikle gerard butler filmi izlenmeye deger kiliyor.çok tavsiye ediyorum herkese,özellikle erkeklere  
",1
1349,"gerçekten çok güzel bir film basta biraz kafam karisti ama sonu çok güzeldi. 
",1
1350,"hababam sinifi bir idoldür bizim için..onun adini kullanip reklam yaparak böyle saçma sapan filmlerin çekilmesine tahammül bile edemiyorum..hababam sinifi diyince kemal sunal, tarik akan, adile nasit gibi ustalar geliyor bizim aklimiza, seda sayan’ lar degil... 
",0
1351,"kelimeler yetmez..bir klasik. 
",1
1352,"berbat bir film. seviyesizlik üst düzeyde.. 
",0
1353,"yazik olmus güzelim oyunculara bence ikisininde en kötü filmi. 
",0
1354,"abi tek kelimeyle müthis bir film.beni üzen tarihimzde bu kadar sanli zaferler varken daha bir tane dogru dürüst bunlari perdeye yansitamamamiz.. 
",1
1355,"orphan yetim demek neden böyle saçma sapan bir çeviri ile ""evdeki düsman"" demisler. . çevirmeeyin abi filmleri birakin millet orphan diye adlandirsin yada adam gibi çevirin. 
",0
1356,"uzun zamandir izledigim en etkileyici film.. çok dingin, ama bu dinginligi içinde dopdulu bir film. insanlarin hayatina yakindan sahit olmanin ne kdr farkli bir bakis açisi yaratabilcegini gösteriyor bize. ... 
",1
1357,"berbat bi film. 
",0
1358,"o kadar özgün bir senaryosu ve o kadar etkili bir oyunculugu varki etkisinden uzun süre kurtulamayacaginiz filmlerden biri babam ve oglum.gözyaslarima hakim olamadim gerçekten duygu yüklü bir film.hayran kalmamak elde degil.... 
",1
1359,"prestige in yönetmenine yakismadi bu film. tamamen saçmalamislar. hayal kirikligi. 
",0
1360,"´ kalbini dinle ´filmlerin içerigi ile bu kadar anlamli ve uyumlu bir isim seçildigine pek sahit olmuyoruz...masalsi sunumuyla muhakkak etkisini gösteren bir melodram...7'. 
",1
1361,"güzel anlatilmis bir senaryo,izlenilmesi gereken bir son ve harcanmis bir emek.......izleyin derim güzel bir özgürlük hikayesi farkli bir son. 
",1
1362,"harika bir filmm kesinlikle izleyin . 
",1
1363,"çogunlukla sikici bazen komik çok bos kalinca izlenilcek bir film.. 
",0
1364,"bugun izledgim en rezil ikinci film.seytanin oteli 2 filmiyle beraber ne gereksiz film varsa vizyona giriyor.kelimeden adamlara virus gecmis..ingilizce konusmak yasakmis..bu nasil bir saçmalamadir??? senaryo bulamadiginizda gelin osmanli tarihi yeter size.... 
",0
1365,"king'in kitaplarindan uyarlanan filmler rezalet olur genelde. adamda otistik takintisi var ama bu film hiç onun elinden çikmisa benzemiyo. yönetmenin filmde büyük parmagi var. kurgusu çok saglam.. 
",1
1366,"tek kelimeyle mükemmel bir film.bir daha bunun gibi bir film asla çekilemez .... 
",1
1367,"yillar önce izledigim ve çok etkilendigim müzikleri ve görüntü kalitesiyle de ekstra puan alabilecek bir film.. 
",1
1368,"film gercekten harika hele sonu yemin ederim kalbim sikisti bir ask bukadar güzel anlatilir bu filmin konusu cinsellik diyen arkadaslarima katilmiyorum bence bakis acilarini deistirsinler . 
",0
1369,"tek kelime ile kötü. filmi sinemalarda izleyenler en azindan 3 boyut olayi ile kendilerini avutabilirler ancak filmi benim gibi vcd ile izlemisseniz bunda kendinizi avutacak birsey bulamiyorsunuz. korku filmlerinin bütün kliserlerini kullanmakla kalmiyor birde kötü kullaniyor. kisaca uzak durun.. 
",0
1370,"biz türk sinemasi gelisiyor diye svinirken böylesine rezalet filmleri gördükçe içim aciyor.. oyuncularin rol yapma yetenegi sifir sadece texten sözleri okuyor gibiler. bosa zaman kaybindan baska bir sey degil.. 
",0
1371,"herkes biseyleri büküyor o kadar büküyorlar ki film de bükülmekten nasibini almis ve ortaya yamuk bisey çikmis... 
",0
1372,"korkunçtu. fatihin deli olduguna inandirmaya çalisir bir filmdi.... 
",0
1373,"bence jetli nin en yii filmi diyebilrim hemen hemn butun filmlerini izledim ama bu gercekten guzeldi!sadece dovus oalarak degil hayata bakis olarak bircok seyi ogretecek size!. 
",1
1374,"fena degildi.site elestirmeni serdar kökçeoglu kadar kötü düsünmüyorum filmle alakali,belki yönetmenin önceki filmleri veya bu tarz filmlerle pek karsilasmadigimdan kaynaklaniyor da olabilir.. amanda seyfried gayet güzel, iyi oynamis. (). 
",0
1375,"enteresan senaryolu izlenebilir bir film.bu arada arkadas güzel bir tesbit yapmis helikopterden atlama sahnesi ile ilgili. katiliyorum arkadasa çok saçma olmus gerçekten.. 
",1
1376,"çok bos bir senaryo, siradan, bayici ve gereksiz bir film. hiç bir orjinallik yok, cinayetlerde hele hiç yok.. pacinonun hatri için 3, de nironun hatri için 3, en sevdigim oyunculardan ikisini böyle bi filmde izlemenin hayal kirikligi için de -2 puanla toplamda 4 puan veriyorum.. 
",0
1377,"gercek bir hikayeye dayanan film g.afrika cumhuriyetinde yasananlari göz önüne seriyor. gayet sicak ve samimi bir oyunculukla caniniz sikilmadan izleyeceginiz ve beyaz oldugunuzdan dolayi uzuleceginiz bir film.. 
",1
1378,"aa biran önce izlemek istiyorumm.john cusack en son bu tarz olarak identity de izlemistim ve süperdi.umarim güzel bir stephen king uyarlamasi olmustur.. 
",1
1379,"çocukkene sinemaya gitmistim vede iki film arasinda karar kilmaliydim richy rich mi aslan kral mi ben richy rich seçmistim ama aslan krali izledigim zaman keske aslan krali seçseymisim dedim cok güzel bir animasyon walt disney saheseri harika..!. 
",1
1380,"kelimeler yüzler fotograflar. . 
",1
1381,"cok muhtesem ve de derin bir konu ama gercekten oyunculuk rezalet. 
",0
1382,"gerçekten izlenmeye deger bir film.... 
",1
1383,"din konusun da genelleme yaparak dini kurumlari pisligin merkezi olarak kabul etmeleri ve bunu bize dogrular la birlikte sunmalari ilginç.. 
",0
1384,"filmi izledim sinemada ve bence super ama cok kisaydi en önemli ozellii de bedavaya cekilmis olmasi toru topu üç tane kursun kullanilmis ama fena geriyo acikcasi..izleyin derim. . 
",1
1385,"1. filmi begenip bu filmi sabirsizlikla bekleyen arkadaslar bosuna beklemis. film tam bir fiyasko özellikle müzikler. müzigide filme benzetmisler ikiside berbat inanin filmde olumlu hiçbir sey yok tavsiyem gitmeyin oturun evde pasa pasa.... 
",0
1386,"yalniz ya da erkek erkege izlenecek bir film degil ama çirftlere tavsiye ederim. 
",0
1387,"tek kelimeyle  baska bisi demiorum...bu kadar keyif alarak bir yorum yaziorum..... 
",1
1388,"serseriler, bir insanin okul döneminde gelisimini takip edebileceginiz bir film . film yeterince ilginç. 
",0
1389,"dünyalar savasi filmi gibi bos bir bilimkurgu.ortada bilim yok hele kurgusu hiç yok.bizler bile bir araya gelsek daha yaratici seyler çikaririz. 
",0
1390,"adindan da anlasilacagi üzere, öyle çok iddiali olmasa da,çok hos ve eglenceli bir fim.özellikle philibert karakteri çok sempatik.. 
",1
1391,"malesef biz insanlarin bu para zaafini bikere daha gördük bu filmlee :s tarih tekerrurden ibarettir die bosuna dememisler ! mükemmel bi bas yapit kesinlikle izlenmeli.. . 
",1
1392,"kabahat bizde.bukadar fazla beklenti olursa sonu bu oluyor heralde.. . . 
",0
1393,"izledigim en iyi fantastik kurgulardan birisi. görsel efektler tam dozunda ayarlanmis.. . mutlaka izlenmeli.. 
",1
1394,"fazla lafa gerek yok olay budur abi ne diyebilirimki hala da izliyorum,bikmadimda biktiracak bir yapit degil iste müzigi için gercektende defalarca izlenilecek bir film tavsiyeye gerek yok bu filmi duymayan kalmamistir herhalde.... 
",1
1395,"ne filmin konusu nede abartili sahnelerle ilgilenmiyorum canim aksiyon izlemek istiyor ve bu film tam bana göre. . 
",1
1396,"kesinlikle begenmedim.daha iyi bir film beklemistim.konu güzel ama duygu veremiyor,etkilenmedim.. 
",0
1397,"çok basit bir film.insanin midesini bulandiran sahneler var.. 
",0
1398,"kesinlikle izlenmeli, yasattigi duygular mükemmel . 
",1
1399,"dvd si umarim 2 disklik special edition olur...film harika tekrar ve tekrar izlencek bir film 10 numaraa..... 
",1
1400,"tipik propaganda filmi izlemeye deymez caniniz sikilir. 
",0
1401,"çok ama çok tatli bir film olmus..tek kelimeyle muhtemesem.9 puani çok rahat hakediyor.... 
",1
1402,"hic begenmedim gittigime acidim olmamissss ne yazikki.... . 
",0
1403,"basit bi film di komedi yok. evde zaman geçirmek isteyenler için izlenebilir..tabi çok sikildiysaniz  
",0
1404,"nicolas cageye yakismayan bir film olmus. yol hikayesiyle film çevirmisler ve sonunda iyice saçmalayip seytanla dövüsmüsler  
",0
1405,"iyi bir film izlettiriyor kendini anlayacaginiz iki saatlik süresine ragmen sikmiyor bence bir filmde olmasi gereken bir özellik.yalniz aldigi puan abartili olmus film ne bir bas yapit ne de bir hayal kirikligi.süprizlerin oldugu sürükleyici bir film.bana göre filmin puani 7,8 dir.. 
",1
1406,"kulaktan kulaga dolasan efsane dogruymus.. reklamsiz da iyi fil sesini duyururmus... bu muhtesem filmi mutlaka izleyin... konu açik, duygular açik... siz aglamiyosunuz, gözlerinizden istemsiz yaslar dökülüyor... tesekkürler çagan irmak... 
",1
1407,"süper ötesi bi film oyunculuga ve seneryoya hiç laf edilemez bir basyapit bence 10 üzerinden 20 
",1
1408,"yine mi issiz yolda bozulan araba yoksa yine mi ana yoldan keske sapmasaydik geyiklerimi diyeceksiniz ama bu film belli kliseleri yikiyor konu ilginç sürüyleyici ve merak uyandirici gidin israrla gidin.... 
",1
1409,"arkadaslar filmi bugün izleme firsatim oldu.berbat bir film.sahneler birbirinden kopuk ve son derece yavas ilerleyen bir film.oyunculara aldanipta güzel oldugunu düsünen arkadaslar sinema paranizi bosuna vermis olursunuz.. 
",0
1410,"güzel bir film etkileyici bir yapit. 
",1
1411,"çok güzel bir filmdi. tüm zamanlarin en iyi filmlerinden. 
",1
1412,"izledigim en kötü michael bay filmi :(((ilk filmden farkli bir sey izleyeceginizi lütfen hayal etmeyiniz, film hemen hemen ilkinin kopyasi.... 
",0
1413,"daha izlemedim ama 11.-12.-2007 tarihi itibari ile izlemeyi düsünüyorum.. oyuncu kadrosu çok iyi konu ise fantastic görünüyor.. kismet. 
",1
1414,"film cok siradan vede basit,birde cok uzun tutmuslar,ne goze batan oyunculuk var nede etkileyici bir sahne,kadir inanir eski kabadayi filmleri bu filmden daha guzel,vakit kaybi bence izlemeye degmez sinemada.... 
",0
1415,"hiç bekledigim gibi degildi.yine dabbede oldugu gibi ses efeklerinden yararlanmislar.sadece sesler insani korkutuyordu.güzel bir ürün ortaya koyamamislar.üzgünüm.. 
",0
1416,"mükemmel;. seyredin ve aglayin kendi halimize.. . 
",1
1417,"saglam bir film.özellikle filmin konusu güncelligi bakimindan önemli.tavsiye ederim.. 
",1
1418,"saçmalardan seçmeler volumexxx... çok saçma bir film. izleyip de zamaninizi bosa harcamayin.. 
",0
1419,"senaryo islenis acisindan cok kral bi film mutlaka izleyin... 
",1
1420,"filme bir arkadasimin abartili övgüleri sebebiyle gittim abartilacak kadar korkunç bir film degil. ama yinede fena degil. 
",0
1421,"12 yasindan küçükler izlerse korkar. film ilk sahneden çözülmüs idi senaryo yok desen yeri 
",0
1422,"film bekledigim gibi çikmadi malesef 10 üzerinden 3. 
",0
1423,"böyle bir filme nasil olmamis denir.... 
",1
1424,"fragman çok saglam.gerildim izlerken...iyi bir filme benziyor. 
",1
1425,"bu nasil bir film ben anlamadim. biraz tuhaf açikçasi. tamam robert downey j. performansi güzel ama film olarak yetersiz geldi bana.. 
",0
1426,"çok güzel bi filim tercih ediyorum herkese... 02 agustosta gittim çokk komikti=)))). 
",1
1427,"bu filme bayramda gülmek ve eglenmek için gitmistim ama açikçasi gidecegime gittigime pisman oldum çok ama çok kötü bir fantastik komedi var karsinizda ve üstelik de güldürmüyor.. 
",0
1428,"bence de gildilmesi gereken bir film.. sürükleyici ve etkileyici... 
",1
1429,"kesinlikle zaman kaybi.filmin içinde haddinden fazla özenti hareketler ve basitlik bulabilirsiniz.. 
",0
1430,"1 2 yerinde tebessüm edebildigim bir film. vasat..... 
",0
1431,"filmi yeni bitirdim ve inanin iki usta oyuncunun ortaya koyduklari performansa hayran kaldim.muhtesem bir senaryo.aglamaktan gözlerim sismis olmasina ragmen,gördügüm en iyi sonlardan biriydi.tesekkürler freeman ve nicholson.. 
",1
1432,"kesinlikle çok basarili bir film.ben kendimi duygusuz olarak nitelendiren bi insandim:)ama bu filmde ipler koptu bende koptum.çok güzel bir film.bence oskar bile almali.... 
",1
1433,"5 para etemz bi film bence cok buyuk bi heycenla gitmistim fakat i halta benzemio bu tur filmleri severim ama bu cok kotu . 
",0
1434,"magdalene sisters'den sonra hikayeyle ilgili çok umutluydum ama tam bir hayal kirikligi , hikaye heyecanlandirmiyor. 
",0
1435,"vakit kaybiydi...diger romantik komendiler gibi degil evet ama zorla bitirdigim bi filmdi.sikici geldi.. 
",0
1436,"gercekten cok amacsiz bir film , evet kesme bicme sahneleri insanda etki yapiyor ama sadece igrenme ve mide bulantisi.bunun gerilimle korkuyla hic bir alakasi yok sadece sadizm.ben de sadist olmadigima göre gercekten berbat bir film.... 
",0
1437,"neresinden bakarsan bak berbat bir yapim karsimizda... . gazete ile birlikte bedava verilse dahi alinmamasi gereken bir film.. . 3 puan. 
",0
1438,"sihirli otobüs fikrini tuttum..,5... 
",1
1439,"arkadaslar yapicagim tek yorum : imdb puani 6.1 bnce fazla bile. kesinlikle izlemeyin derim.. 
",0
1440,"sadece bir iki yere güldüm kalani tam anlamiyla vakit kaybi olan bir film..zaten safak sezerin komedi anlayisini begenmem ama bu filmi çok övmüslerdi ve farkli olcagini düsünmüstüm. güldügüm bikaç yer hatrina . 
",0
1441,"rezalet tek kelimeyle rezalet...filmin ne sonu var ne basi...gerdigi 1-2 sahne var geri kalani tam bir fiyasko...hiç mi hiç sewmedim emege 2 verdim.... 
",0
1442,"müthis oyuncu kadrosuyla birlikte, simdiye kadar çekilmis en basarili vampir filmlerinden biri. vampirlerin hayati bizlere dram yoluyla anlatilmis, bu da türün meraklilari için kaçirilmayacak bir film yaratmis.. 
",1
1443,"tek kelimeyle mükemmel.müzigin bir hayat oldugu bu kadar güzel anlatilabilirdi... 
",1
1444,"çok ama çok berbat bir film.senaryo biraz etkili olsada yönetmen ne yazikki pek uyarlayamamis.bence vaktinizi bu filmle harcamayin.. 
",0
1445,"film vasatin alltinda. sikici ve gereksiz bir senaryo. hülyanin eski filmleri çok çok daha güzel.. 
",0
1446,"iste film bu dedirtecek bi film... gerçekten çok güsel bi film olmus. hayata forrest gump gibi bakmali herkes o zaman hayattaki güsellikleri daha ii anlariz... .6 lik bi film. mutlaka herkesin izlemesi gereken bi film..... 
",1
1447,"müthis bir hikaye, harika kurgu, renkler, sahneler. tek kelimeyle olagan üstü. gerilim ögeleri çok iyi yakalanmis her ne kadar klasik japon korku mantigi kimi yerlerde devam etse de genel olarak son derece basarili bir film.. 
",1
1448,"tek soylenebilcek sey var harika film hersey var filmde komedi duydu. super film ya sonunda agladim.... 
",1
1449,"sadece ve sadece zaman kaybi diyebilecegim bir film, konu klasik ama biraz konu disina çikilmak istenmis fakat bu hiç iyi olmamis korku mu gerilim mi dramami ne oldugu belli olmayan bir film. 
",0
1450,"film fazla korkutmuyor ama germedigini söylemek imkansiz. bastan sona hiç bir sikinti yasamadan izleyebileceginiz bir film.. 
",1
1451,"tamamiyle zaman kaybi diyebilirim. sanki 10 bölümlük bir dizinin 6. bölümünü izliyor gibiydim.tavsiye etmem. sanirim devam filmi olarak ben 5 numara,ben 6 numara gibi filmler gelecek. aman benden uzak olsun.... 
",0
1452,"ya bu filmin neresi güzel bence paraniza yazik sinemada izlenecek bir film degil. 
",0
1453,"filmi bugün izledim...tarantna yine yapmis yapacaggini ve bugün büyük bi hayranlikla izledigimizi çogu filme esin kaynagi olmuss..gerçekten görmeye deger.... 
",1
1454,"d: alin yazisiydi. 10 üzerinden 10 izleyin mutlaka. 
",0
1455,"antony hopkins mükemmellll!!!!!!!tek kelimeyle. 
",1
1456,"çoçuklugumdan beri izliyorum çoçuklarim ve onlarin çoçuklarida izleyecek /luk dev bir kilasik. 
",1
1457,"omrümde ilk kez bir müzikal filmi keyifle izledim. müzikler, konu harikaydi!. 
",1
1458,"film;sinema degisinin 1990-2000 yillari arasinda çekilen en kötü filmler listesinde 1 numarada yer almakta. izledim ve de... 1 numara olur mu bilmem ama cidden zamaniniz varsa görün derim. ben sahsen izlememis olmayi isterdim.... 
",0
1459,"filmin en basinda kaçan kizin ayaginin takilip düsme sahnesinden taklit bir film oldugunu anlamistim...sikiciydi. 
",0
1460,"konu will smith ise olumsuz yorumlar bosa yazilmis demektir konunun zombilerle alakasi yok vede cok ilginc bir filme benziyor cok begenecegimize inaniyorum. 
",1
1461,"mükemmel bir filmdi herkes kesin gitmeli bence.müzigin gücünü farkedin.eminim çok begeneceksiniz.bu arada agustos günesi yani evan olagan üstü oynamis. 
",1
1462,"çok güzel bir film kesinlikle. fakat bunu sölemek isterim bu filmin türü bilim kurgu degil, fantastik. neden bu filmin türüne fantastik yazilmamis merak ettim. bu arada michelle pfeiffer bütün güzelligi (ayni zamanda çirkinligi) gözler önüne seriliyor. izlemenizi tavsiye ederim.. 
",1
1463,"çok merak ederek gittim çok sikici bi film yarida salonun yarisi bosaldi.... 
",0
1464,"biraz önce filmden geldim ve çiktiktan sonra inanamadim nasil bu kadar puan aldigina.film gerçekten de çok siradan olmus, konusu liar liar a çok benziyor. açikçasi gittigime pisman oldum.... 
",0
1465,"gercekten mükemmel hani renkler ve zewkler tartisilmaz ama bu filmi begenmeyenler sanirim popolari ile filmi izlemis. 
",1
1466,"bir baska tarantino efsanesi , belkide en iyisi.... 
",1
1467,"hayatimda bu kadar bos bir görmedim!!! ama gidin ! kötü filmin ne demek olduunu anlarsiniz... bu filmde agladim diyesn varsa , kedi sesi daha acikli her miyavda aglanir  
",0
1468,"hayatimda asiri olarak begendigim bir film izlemeyenlere mutlak olarak tavsiye ediyorm böyle filmler kaçirilmamali bence. 
",1
1469,"izlenilebilir güzel bir film ama mükemmel degil.. 
",1
1470,"sadece bir çocuk filminin ötesine geçememis, harcanan paraya yazik edilmis,daniel craig bikaç sahne disinda tozu olmayan basit ve bosa harcanmis bir yapim. 
",0
1471,"korku &amp; gerilim'den çok, psikolojik gel-gitler, derin iç agrilari üzerine kurulu, bekleneni veremeyen bir film.. 
",0
