,comment,Label
4601,"buna hangi akila mantiga dayanarak korku filmi demisler anlamadim.... 
",0
4602,"berbat bir film . zaman kaybi . son derece klise . izlemenizi tavsiye etmiyorum . hem paraniza hem zamaniniza yazik . ben hiç begenmedim . türk kardeslerimizin yaptigi amatör korku filmlerinden hiçbir farki yok.. 
",0
4603,"vakit kaybi baska hiç bisey degil.sanat bu mudur yani?. 
",0
4604,"kim bu filmde gerilmedim diyosa yalandir.. bariz bir gerilim filmi.. benzeri bir cok film olabilir ama bence bu film mutlaka izlenmeli.. kaliteli insani geren bir film... . izleyin mutlaka... . bu arada 2. cikmis hayirli olsun... 
",1
4605,"hiç beklemediginiz bir johnny depp’i izlemeye hazir olun, filmi izlerken cok sikildim ve bütün salon filmden hiç memnun degildi, ara verilmeden filmden cikanlar bile oldu...simdiye kadar yapilmis en kötü johnny depp filmidir...  
",0
4606,"bu film için yoruma gerek yok.tam bir basyapit. 
",1
4607,"bu kadar corny bir filmi nicolas cage bile kurtaramamis. sakin izlemeyin.. son ana kadar insan umut ediyor ama bombos bir film. cok yazik olmus.. 
",1
4608,"eger çok iyi bir sinema izleyicisi degilseniz bu filmi izlemekle fazla vakit kaybetmeyin lütfen!. 
",1
4609,"çok eglenceli bir film arkadaslar mutlaka izleyin. pisman olmayacaksiniz bundan eminim.. 
",1
4610,"içinizi isiticak çok hos bir film.... 
",1
4611,"ya warya yani insana yuh dedirttirecek bise abi film berbat olmus resmen  werdigim kelebek etkisi birin puanini 1 e dusurdu yani emin olun olsa 0 werecem ..... buarada ben biseyi anlaamdim film bilimkurgu mu yoksa erotik mi :s:s:s:s resmen erotik bi film izledigimi sandim... 10 uzerinden 0. 
",0
4612,"kadro çok iyi ama film vasat bir film. bu kadroyla kült bir film yapilabilirdi. yazik.. 
",0
4613,"kevin costner yine karizmaydi. bence eger hannibal'in devam filmi çekilecekse bu adam oynatilabilir. anthony hopkins'in yerini alabilir.. 
",1
4614,"bence çok kötü bir filmdi,yarisina kadar dayanabildim.. 
",0
4615,"hayatimda izledigim en berbat film!! igrenç.. oyuncu kadrosuyla olsun senaryosu olsun tam bir facia! 2 dakikalik fragmanina zaman ayirmaya bile degmez!. 
",0
4616,"harika bir film. 
",1
4617,"bence o kadar abartilacak bi film degil cem yilmaz oynamis ama açmamis genede. 
",0
4618,"konuyu saptirmak istemem ama fako7 ye söylemek istedigim bir sey var.. tim burton un yaptigi isler ayri bir sanattir,saçma sapan demek yakismaz bence.. bir çizgi roman uyarlamasi-batman-baska olaydir tim burton filmleri baska olaydir. karistirmamak lazim diye düsünüyorum.. 
",0
4619,"film o kadar kötümü ki yaw....sinemaya bosuna gitmiyim ben....  
",0
4620,"film çok basarili ayrica ip mande bu filmden esinlenilmis gibi geldi bana. 
",1
4621,"animasyon dalinda bir basyapit, muhtesem bir film! belki görüntüler shrek ve kayip balik nemo'nunkiler kadar gelismis degil ama hepsinden daha etkileyici. duygusal unsurlar içeriyor, bence herkes mutlaka bir kez izlemeli.. 
",1
4622,"zaten hollywoodun iki yildizindan baska daha ne beklenebilirdi ki...harika bir korku-dram filmi olmus...ben bunu çok önceleri izlemis ve gerçekten etkilenmistim...her yönüyle güzel bir filmdi kesinlikle tawsiye ederim.. 
",1
4623,"nerden nasil baslayacagimi bilemiyorum.... harcadigim zamana mi yoksa jensenin bu yaptigina mi yanayim???. hatalarla dolu,sirf 3d oldugu için izlenen(ki tüm para buna gitmis ki senaryoyu 5 liraya yazdirmislar)saçmaliktan ölen bir filmdi.... 
",0
4624,"büyük bi hayal kirikligi içinde birakti beni bu film..... jude law dan hiç beklemezdim kesinlikle izlemeyin tavsiye etmem. 
",0
4625,"güzel bir film 3 boyutlu olunca dahada keyifli oluyor tavsiye ederim. 
",1
4626,"bence filme haksizlik ediliyor harika bir sey tabikide sizin görüslerinizede saygi duyarim ama bence tam anlamiyla çok güzel tabi bazi sahneler abarti o baska . 
",1
4627,"üzgünüm ama kisa ve net olmamis.. 
",0
4628,"enfes bisiy!. 
",1
4629,"herkesin izlemesi gereken, gerçekleri mümkün oldugu kadar açik anlatan bir film. amerikalilarin abzürdlük derecesinde müslümanlardan korktuklarinida görebilirsiniz.. 
",1
4630,"bence de filmde anlatilmak istenen yanlizlik. will smith ise oyunculugu ile bu temayi çok güzel bir sekilde göstermis. will smith üstün oyunculugu, temanin seyirciye yasatilmasi ve aksiyon bakimindan bence çok güzel bir film.. 
",1
4631,"film belalti olabilir ama morelin bozuk gideceksin bu filme yada eglenmek istiyorsun izliceksin kötümser olmaya gerek yok tadini çikartalim... (saygilar)  
",1
4632,"tarih filmleri arasinda bir cennetin kralligi olamaz ama film yine de güzeldi. yani yabana atilcak bir film degildi. kostümler çok güzeldi. scarlett çok güzeldi.. 
",1
4633,"ben evde dvdsini kiralayip izledim ve gerçekten güzel bir film oldugunu düsündüm yerli en iyi yapimlardan biri ama abartildigi kadar degil yada benim beklentilerim farkliydi.o dönemleri pek anlatmamis daha çok insan iliskileri üzerine yogunlasmis bna üzüldüm... 
",1
4634,"bir seri bu kadar berbat hale getirilmezdi. 
",0
4635,"filmi izleyeli bir hafta olmadi neredeyse unuttum bile. filmle ilgili aklimda kalan iyi seyler morgan freeman ve helen mirren'in oyunculuklari. bunun disinda tam bir izle ve unut filmi. patlamis misir izlemenize yardimci olabilir iyi seyirler.. 
",0
4636,"izlemeyin moraliniz bozulur içiniz daralir 
",0
4637,"ben de hic gulmedim! filmin ilk 5 dakikasindan sonra butun olacaklari tahmin edebilirsiniz, tamamiyla klise.. 
",0
4638,"hadi bakalim mahsuncugum bizleri yanilt ve sadece dram yönü agir filmlerde basarili olmadigini bize kanitla.. 
",0
4639,"aldigi puandan biraz daha azini hak etse de film gayet kaliteli.will smith gerçekten asmis,zaten eger çok iyi bir oyuncu olmasaydi basrolde film batardi ama will smith,tek basina kalan adam duygusunu harika yansitmis.. 
",1
4640,"joaquin inanilmaz oyunculugu super senaryo.gercekten cok iyi film di herkese tavsiye ediyorum .. 
",1
4641,"bu film hayatimda isledigim en ii sizofren filmi...grçekten çok begendim...müthis bir filmdi.... 
",1
4642,"herzamanki gibi devam filmi ve 2 . film ilkinden daha berbat zaten ilkide güzel degildi 2.si tam anlamiyla berbat.... 
",0
4643,"sadece vakit kaybi,izlemeyin. 
",0
4644,"eglenceli,güzel,mizahi yönüde olan macera dolu bir film..bence izlenmesi gerekenlerden... 
",1
4645,"kesinlikle zaman kaybi..izlemeye degmez..baska bir film bulamasaniz dahi izlemeyin... 
",0
4646,"saçmalik bilim-kurgu diye gittik gülmekten filmi izliyemedk tam bir klise . 
",0
4647,"saçma bir film. diyslog çok az. ne yani nuri bilge ceylanin filmlerinde az konusup çok mu düsünmek gerekiyor. filmlerini israrla izleyip israrla begenmiyorum.. 
",0
4648,"masalsi anlatimiyla çok hos bir melodram. filmler konusundaki bakis açinizi genisletmek adina kesinlikle izlemeniz gerekiyor. izlerken büyük keyif aldim. ailenizle oturup izleyebileceginiz nadir güzel filmlerden. sevgilinizle izlerseniz o daha bir güzel tabi  
",1
4649,"beni aglatan nadir filmlerden... 
",0
4650,"bnce izlenmesi gereken filmlerden biri ..william hurt in performansini da etkileyici ..müzikleriyle ve güzel sonuyla izlenmesi gereken bir film olarak düsünüyorumm... 
",1
4651,"filmi 3. kez izledim. her izleyisimde aglayacagimi bildigim halde üstelikyasanmasi muhtemel (büyük olasilikla da yasanmis) hikayeler oldugu için her seferinde bu kadar gerçekçi geliyor sanirim. bütün ekibi tebrik ederim gerçekten güzel bir is çikartmislar!. 
",1
4652,"gerçeklten inanilmaz bir film bütün oyuncular süper oynamis ama özellikle çetin tekindor oscarlik bir performans sergilemis tartismasiz türk sinema tarihinin en iyi filmi gerçekten çagan irmak inanilmaz güzel ve duygusal bir filme imza atmis. 
",1
4653,"döneminin, en çok konusulan filmi idi.... 
",1
4654,"benim 1 gunumu konu alipta araya toplam 3,5 espri katarak firinlayip film diye piyasaya düsürsem adimdan daha çok eminimki daha güzel olurdu...rezilll olmuss.. feci bi deneme..yönetmenin dublaj ve espri kabiliyetine hayran kaldim.. 
",0
4655,"çok büyük beklentiler içinde izleyip, hayal kirikligiyla karsilastigim bir film  klasik bir film olmus, ilgi çekmek içinde epeyce bir seks sahneleriyle süslenmis  ""basarisiz"" olarak gördügüm türk filmlerine bir yenisini daha ekledim maalesef  
",0
4656,"will smith güzel bir oyunculuk cikarmis.filmde tempo hiç düsmüyor.harika. . 
",1
4657,"çok ama çok güzel bir film.bir yandan hiçkiriklara bogarken bir yandan da güldüren ender filmlerden bir tanesi..bütün oyuncular rollerinin hakkini çok iyi vermisler bence.kesinlikle arsivlik.. 
",1
4658,"sevmedim. 
",0
4659,"sinemada izlerken sanki bir film degilde arkadaslarimin çekmis oldugu yputube koyulacak videoyu izler gibi hissettim.diyaloglardaki dogaçlama tarzi konusmalar arkadan gelen binlerce gürültü falan. erkek oyuncu hiç begenmedim bence çook kötü oyunculuk yapmis.. 
",0
4660,"slm flimi pek korkunç bulmadim açikçasi flimi izlemelerini tavsiye etmiyorum. a yok ben izlicem diyen varsa izlesin zaman kaybi olur. derim. 
",0
4661,"görüntü disinda pek bisey beklemeyin filmin senaryosu kötü nasil anlatim film basliyor bitiyor bi bakiyosunuz akliniza kazinmis hiç bisey yok tekrar ediyorum görüntüler disinda film kötü bos vaktiniz varsa izleyin görüntünün hakkini vermisler.. 
",0
4662,"çagan irmak yeni bir umut...tebrikler. 
",1
4663,"flimin hakketen ilk bölümü çok sikiciydi ama ikinci bölümde kopmamak mümkün degil. süper di yaa.. aglayip içini dökmeyek isteyen herkeze tavsiye ederim.. 
",0
4664,"kesinlikle beklentilerin üzerinde bir film. klasik cinayet ve seri katil filmlerinden de degil, klasik gerilimlerden de. bir kere kevin costner mükemmel. demi moore yerine herkes o rolü oynayabilirdi. sürprize yakin bir final. kesinlikle izlenmeli.. 
",1
4665,"will smith'i sah yapan filmdir kanimca.monolog sahnelerin altindan nasilda basariyla kalkiyor,izlenmeli.köpek ise baska bir starring..izlemenizi öneririm.. 
",1
4666,"çok kötü bir filmdi.elle tutulacak hiçbir yani yok.iyi birsey söylemek istiyorum ama inanin bulamiyorum.filmde yeni birsey bulmak imkansiz.resmen derme çatma bir film.zaten yillardir hollywood tarafindan kandiriliyoruz bari yesilçam bize bunu yapmasin.. 
",0
4667,"cok komik bir film. daha ziyade safak sezer bu filmi film yapan. dram olmasa daha iyi olurdu. yinede izlenmeye deger:):) 
",1
4668,"geçmis mumya filmlerinden daha kötü büyük bir hevesle gittim ama malesef  
",0
4669,"eeeeagle bencede sen dedigin gibi çizgi film izle ve uzak dur sinemadan.. 
",1
4670,"çok fazla oynanmis , 3d'nin yine bir ise yaramadigi , sikici kamera efektli bir film. 
",0
4671,"ben agladigim vir film hatirlamiyorum. bu filmde de agilamamak için kendimi o kadar zorladim ama hüngür hüngür agladim. inanilmaz güzeldi.o küçücük çocugun bile oyuncuilugu o kadar iyiydi ki. gerçekten izleyin.. 
",1
4672,"karanlik, gizemlilik harika! film sizi içine çekiyor.. 
",1
4673,"berbat ötesi ve saçmalik ya...sogdum tasiyicidan hele o araba sahnesinde filmi hizlandirmasi yokmu almasi yokmuydu delirdim kapatacaktim filmi . 
",0
4674,"ewet benim de sinemada seyrettigim ilk film bu... filmden çok etkilenip kitaplarini t-shirtlerini fln da almistim hatta çok güzel bi animasyon bnce.... 
",1
4675,"dizisini bir kez olsun izlemeyen ben, gittigime tabiki pisman oldum.... 
",0
4676,"amaciniz korkmak tirsmaksa,gölgenizden ne kadar ürkebiliyosaniz ancak o kadar etkilenirsiniz.bizzat ilk agizdan tavsiye eden arkadaslarima tesüflerimi burdan bir kez daha iletiyorum.. 
",0
4677,"çok kötü bir film , ne olur artik insan yiyen köpek baligi klisesinden kurtulup bu hayvanlar hakkinda biraz arastirma yapin !. 
",0
4678,"hopkins ve goslingin performanslari gayet doyurucuydu. müzikler yerinde kurgu güzeldi. fakat senaryo yeteri kadar etkileyici degildi. cinayet planinda büyütülecek kadar bir zekilik yoktu. filmin sonunda ortaya çikan gerçek çok da sasirtici degildi bana göre. . 
",1
4679,"kanser eden bir senaryo.. 
",0
4680,"muthis bir film.her dakikasi duygu yuklu.bu kadar birbirinden kopuk bi ailenin nasil dayanisma icine girdigini gormek insani gercekten duygulandiriyor.bence bu sene oscari almasi gereken film budur!!. 
",1
4681,"dizinin bir bölümünü çekmisler konu ve çekimler açisindan bende hayal kirikligi yaratti. bunlar artik iyice ticarete dönüstürdüler bu diziyi. çakir geri gelsin.. 
",0
4682,"volga sorgu hatrina izlenebilir bence vasat. 
",0
4683,"film bence baslarda çok kötü degil ama sona geldikçe saçmalamaya basliyor.lindsay gayet güzel oynamis ama senaryoda is yok yinede abartilacak kadar kötü degil. 
",0
4684,"bülent ersoy un bir sözü wardir.... fevkalednin fevkinde diye....iste bu da öle bisey fevkalednin fevkinde bir film  
",1
4685,"temuzun 4ündeymis çeske daha erken çiksa. 
",0
4686,"izlemenizi siddetle öneririm...neden öneririm?. 6200 küsür insan bu film için puan vermis 10 üzerinden aldigi puanlarin ortalamasida 9.2 sizce bu tesadüfmü? bu filmi siddetli izleyin dememin kaniti olsa gerek.... 
",1
4687,"ben bu filmin 97 versiyonunu izlemistim bunun da fragmanina baktim ki pek bi farklilik yok.film kesinlikle izledigim en sinir bozucu film okadar acimasiz ve gicik verici ki filmi izledikten sonra baya nefret etmistim..... 
",0
4688,"film zombi filmleri arasinda en iyisi.özellikle bu türe merakli olanlar için kaçirilmamasi gereken bir film. karanlik sahnelerde will smith in nefes sesleri insani inanilmaz geriyor.bence bu filmi begenmeyenler kopya dvd den seyretmisler. . 
",1
4689,"gayet iyi bir filmdi...ve 10 üzerinden 7 nin hakkini veriyor.... . baslangiç mükemmel,aniden çikip ziplatmada iyi yanliz tam final (son) kismi biraz daha farkli bitebilirdi...izlenebilir.... 
",1
4690,"bu filmde çetin tekindor ve hümeyranin müyhis performansi disinda fazla birsey bulamadim özellikle çetin abimiz gerçekten mükemmek oynamis ayakta alkisladim fakat tipik bir türk filmi disina çikamamis. 
",0
4691,"son zamanlarda izledigim en iyi korku filmi.gerçekten filmin büyük bölümünde elimden gazozumu düsürmekle karsi karsiya kaldim.her haliyle korkmamak mümkün degil.mutlaka izleyin 10üzerinden 10. saygilarimla.... 
",1
4692,"bence film çok abartilmis.açikçasi su herseyden son saniyede kurtulma olayini çok kullanmislar. 
",0
4693,"aslinda otel2 beni hayal kirikligina ugratti ben daha fazlagerilim bekliyordum. 
",0
4694,"2-3 ayda bir izlerim.bu filmi begenmeyen, kötü yorum yapanin aklina sasarim.inanilmaz.muhtesem.büyüleyici.efsane.böyle film gelmedi gelmez.for freedooom!. 
",1
4695,"bu film hakkinda olumsuz yorum yapanlara sasiyorum.bir insan ben bu filmden etkilenmedim kötüydü diyebiliyorsa bence duygusuzun tekidir..dünyaya daha böyle bir film daha gelmedi.... 
",1
4696,"hay allam ya bu filmi 300 spartalilar ile kiyasliyan dengesiz bile cikti baska söze gerek yok.. 
",1
4697,"izlenebilir bir film olabilir ama illaki izlemek gerekir denilecek bir film degil... 
",0
4698,"al pacinoyu robert de niroyu yere göge sigdaramayan arkadaslar jack nicholsunu kaç kere izlediniz acaba süper bir filmdi ve süper iki oyuncuyu izlemekde bir o kadar keyifliydi dostluk adina güzel bir film.... 
",1
4699,"inception = vakit kaybi.... 
",0
4700,"izledigim en güzel filmlerden biriydi.. ""dineliyn!duyabiliyor musunuz?müzigi...ben her yerde duyabiliyorum.rüzgarda,havada,isikta..."". çok etkileyici bir film.umut etmek,inanmak ve pesi sira gelenler.... 
",1
4701,"özellikle bizim izlememiz gereken bir film, animasyon teknigi ve geçisleri çok basarili. tüm bu yasananlarin olay örgü ve kurgusu bu kadar güzel verilebilirdi, animasyon takipçileri bu filmi kaçirmasinama animasyon izlemeyenlerde muhakkak izlesin.. 
",1
4702,"türklerin yapacagi korku filmi beni pek sarmadi. 
",0
4703,"bu filmde hersey var.... 
",1
4704,"begenmedim.safak sezerde güldürme potansiyeli var ama hep yanlis projeler seçiyor.. 
",0
4705,"o kadar saçma,konusuz ve mantiksiz bir filmki üstüne para verseler bile izlenmeye degmez.insani sinemadan sogutur benden söylemesi...:) 
",0
4706,"kadrosuyla yapimiylada yilin filmi olur diye düsünüyorum.+mesaj da vermis  
",1
4707,"slklclydl kanlmca. 
",1
4708,"altini çizerek sölüyorum """"abatmiyoruz muhtesem ötesi!!!!"""". 
",1
4709,"mükemmel bi filmdi,hersey lük sesler,görüntü,oyunculuk. senaryoya ve oyunculuga bittim. mutlaka izleyin. çok iyi bir psikolojik gerilim.. 
",1
4710,"kusura bakmayin ama kotuydu. 
",0
4711,"1. filmi inadina seyrettim sevmedim2. filmi gene inadina seyrettim gene sevmedimeger 3. film çevrilirse inadina seyredicem ama bu yönetmenden adam olmaz.. 
",0
4712,"vizyondaki en güzel ikinci filmm diyebilirim tatil'den sonra..degisik film izlemek isteyenlere öneririm ayrica zihnide açar yani filmm o kim bu kim derken bi dünya oluyosunuz... 
",1
4713,"harika bir film.... 
",1
4714,"film aksiyon ve heyacan olarak mükemmel.1dk.bile sikilmiyosunuz izlerken.ancak bence jason statham gibi karizmatik biri oynamamaliydi bence.hele o alanen sevisme sahnesi yokmu:)hiç yakismamis bizim adama...yinede film güzeldi.. 
",1
4715,"dövüs sanatiyla ilgili çok güzel bir film. filmin yaisindan çogunlugu arenada geçiyor ama yinede güzel bir filmdövüsmek bu kadar manidar olmamisti. tavsiye ederim. . 
",1
4716,"imkanim olsa bu filme 10 üzerinden 11 puan verirdim. mükemmel ötesi bir film eskiya dansonra türk filmine damgasini vuran nadir bir film.. 
",1
4717,"harika bir filmdi ..... 
",1
4718,"gerçekten 50 degil 100 yil sonra bile izlenebielecek bir film müzigiyle herseyiyle harika 7 kere izledim daha da izlemeyi dusunuyorum tartismasiz hayatimda izledigim en iyi film tek kelimeyle basyapit. 
",1
4719,"""run forrest run!"". film mükemmel zaten filme verilen puan herseyi açikliyor zemeckis ii is çikarmis tom hanks i söylemeye gerek yoq yani oyunculugun doruk noktasi...senaryoda gerckten mükemmel.... 
",1
4720,"bence serinin en kötü filmi 3d inanilmaz derece gereksiz olmus.. 
",0
4721," fazla abartilmamasi gereken bir film diye düsünüyorum.... 
",1
4722,"bu filme ne dense az...çagan irmak harika bi is çikarmis...film insanin dengesini bozuyor..gülerken birden agliyor buluyorsunuz kendinizi..sonra bir bakmissiniz kahkaha atiyorsunuz..türk filmlerinin ilk besinde bence...10 10 10 10. 
",1
4723,"8.2 yi degil filmi yorumlayin.... 
",0
4724,"ben aslinda en çok adamin sürekli mektup göndermesine ve karisinin her atacagi adami önceden tahmin edecek kadar iyi tanimasini sevdim. sanki mektubu degil de kendisini göndermis gibiydi. bir de bir askin ne kadar güçlü oldugunu göstermeye çalismislar. ama baska bir sey yok filmde  
",1
4725,"insan bu filmi her izlediginde baska bir ani kokusu duyuyor. türk sinamasinin dört dörtlük bir filmi, herkes izlemeli!!!!!. 
",1
4726,"arkadaslarimin methi üzerine gittim ama çok ta begenmedim. ver müzigi aglat filmi olmus bence. 
",0
4727,"insanlarin ""kaliteli film""den ne anladigini çok merak ediyorum. içinde milyon tane mantik hatasi bulunan bir filmden nasil olupt korkabildiklerini, nasil bu filme 7 puan üstü bir degerlendirme yapildigini gerçekten merak ediyorum. gayet vasat,siradan,zaman ve para kaybi bir film..... 
",0
4728,"büyük beklentilerle izlenilmemesi gereken vasati bir film . 
",0
4729,"berbat bir filmdi. sanki herkül dizisini izliyordum. 3 boyutunada kanmayin. çogu sahnede 3 boyut kullanilmamis. evde izlerken bile sikilip kapatirdim para verdigime acidim.. 
",0
4730,"harika bi film..sonunda agladim.çok duygusal ve çok güzel bi film..mutlaka izlenmesi gerekirr..bu film hayatinizi deistirebilir... 
",1
4731,"cesur yüregi yeni izleme firsati buldum ve çok pismanim.film tek kelimeyle mülkemmel 
",1
4732,"degerli vaktinize yazik hiç izlemeyin. 
",0
4733,". 
",1
4734,"filmi izyona irecegini duydugumdan beri bekliyordum.. müthis bir film olmus..gerçekten oyunculuklar konu süper ya.. kendinizden biseyler bulacaksiniz.. buna emin olun... 
",1
4735,"bu kadar gereksiz bir film görmedim hayatimda resmen izlerken bu filmin amaci nedir diye düsüdüm durdum ya bukadr gereksiz bir film olamaz sakin izlemeyiinn saakiinn!!!!. 
",0
4736,"ben çok begendim özellikle oyunculuklar çok basarili izleyin derim. 
",1
4737,"bu filmi begenen ya tam begenir ya da hiç begenmez, sanirim ortasi olamaz, en azindan bana öyle geliyor... 
",1
4738,"arkadaslar verdiginiz paraya bile degmiyor.ben çok güldüm.oyuncular çaylak geldi bana ve film hiçde korku ve gerilim yaratmadi bende.bol bol kan ve insan ceseti var ama gülüyoruz sadece korku yok.... 
",0
4739,"bu filmi neden çekme geregi duymuslar anlamadim. sifir maliyetle film çekmisler. kötü ötesi bir film. belki en kötü filmdir.. 
",0
4740,"thomas turgoose(shaun) filmin tek artisi,iyi bir oyunculuk sergilemis.küçük bir irkçi çeteyi ele alan film çok ciliz ve siradan bir yapim.... 
",0
4741,"evlilik hayati üzerine kurulu psikolojik-drama.... oyunculuklara hiç lafim yok ama bu benim filmin belli noktalarinda sikintidan patlamama engel olmadi... kötü demiyorum ama izlemesseniz birsey kaybetmezsiniz... . 
",0
4742,"bence güzel bir film gibi gözükmüyor. 
",0
4743,"bir filmi bu kadar sikici hale getirip erotik sahnelerle durumu kurtarmaya ugrasmak kötüdür . 
",0
4744,"çok güzel bir film tavsiye edrim. ilk basta garip geldi am süper. 
",1
4745,"güzel bence.... 
",1
4746,"filmde kurguya önem veren birisi olarak nadiren bir filme 10 veririm; 2006'nin kanimca 2. en iyi filmi.. nefis!. 
",1
4747,"herkesin izlemesi gereken bir film.bu filmden sonra hayatiniz degisebilir.... 
",1
4748,"kesinlikle süper bi film ancak filmi begenmeyenler o kadar çok sey bilyolarki bu filmi begenmemisler. 
",1
4749,"bu film gerçekten çok güzel kadro süper ayrica dram ve komedi iç içe m.b irak tan daha ii. 
",1
4750,"bence çok kötü bir fil olmus sikildim izlerken konusu güzel ama yani konuyu isleyen çok daha güzel filmm var ben jeennifir aniston ve drew i bir film de bu kadar pasif gördüm ve baska film de göremem. 
",0
4751,"o kadar farkli bir konusu var ki yani çok sasirtti beni. bu senaryo nereden gelmis akillarina acaba?. 
",0
4752,"bilindik zombi filmleri gibi olmasina ragmen bu filmi digerlerinden ayiran en büyük özellik will smithin oyunculugu ve görsel efekt filmin basarili olmasina yetiyo kesinlikle izlemeye deger.... 
",1
4753,"süper tek kelimeyle süper bir film.christopher nolanin kesinlikle en iyi yönetmen oldugunu düsünüyorum.ço ama çok zeki biri bunu düsünmeyi birak oyunculara bunu anlatmak bile çok zor.inceptiondan sonra en iyi filmi, mükemmel.... 
",1
4754,"etkileyici,duygusal ayni zamanda güldüren bi film ve bu bizim filmimiz.türk sinemasi bence bu filmle bir üst basamaga çikmistir.. 
",1
4755,"film çok kötü iyi yorum yapanlari anlayamiyorum. 
",0
4756,"filmin oyuncu kadrosunun muhtesemligi ilk göze çarpan özelligi galiba.senaryonunda iki bölüm olarak 21yy ve 18yy arasinda gidip gelmesi benim çok hosuma gitti.vampirlerle ilgili yapilan güzel bi film.iyi seyirler.... 
",1
4757,"çok bayik. 
",0
4758,"kesinlikle izlenmek için vakit harcanacak bir film degil. 
",0
4759,"cok vasat bir film , zaman kaybi gitmeyin. 
",0
4760,"konu olarak ilk filimle neredeyse ayni olabilecek nitelikte ama diger herseyiyle tamamen farkli ve güzel bir film.bana sanki biraz kisa gibi geldi ya da ben izlemeye doyamadigimdan çabuk bitti diyebilirim.. 
",1
4761,"bu filmin kitabini okuyanlara kesinlikle tavsiye etmem...tam anlamiyla bir hayal kirikligi!.... 
",0
4762,"nia vardalostan baska oyuncu bulamamislar mi? vatandas filmi çevirdiginde 47 yasindaymis. (1962 dogumlu.) konu yavas ilerliyor sikici. verdiginiz parayi haketmeyen bir filim. just my lucka baksinlar, youve got maile baksinlar da ögrensinler romantik komedi nasil yapilir.. 
",0
4763,"saçma sapan ve gereksiz bir film. vakit kaybindan baska birsey degil .... 
",0
4764,"çok berbat bi flim olmus kesinlikle tawsiye etmiyorum zamaniniza yazik. 
",0
4765,"bu kadar geri bir film yapilamaz nasil beceriyorlar anlamiyorum tek kelimeyle özenti abidesi amerkan pastasi 5 diyelim. 
",0
4766,"tek kelime cok kotu bir film.o kadar siradan o kadar basit sahneler var ki oyunla bir kere alakasi yok oyundaki karakterden cogu yok.nasil street fighter anlamiyorum bu oyunla alakasi yok macera filmi desen alakasi yok 3 sinif diyebilecegim cok ama cok vasat bir film ... 
",0
4767,"her ne kadar bir seyler anlatmak istese de film basarisiz. bir de batman gibi asiri sisirdiler. bir de paraniza yazik bir de gözlerinize. bir de boyuna müstehcen sahneler var. gitmeyin derim vesselam.. 
",0
4768,"bence film bi harika kim ne derse desin anladigim kadariyla bazi arkadaslar filmin konusunu anlamadiklari için begenmemisler ama onlara tavsiyem sakin kafayla bir daha seyredin belki o zaman yönetmenin yapmak istedigi seyi anlarsiniz. 
",1
4769,"zevkler ve renkler tartisilmaz ama bu kadar saçma ve yaraticiliktan yoksun bir film, bir senaryo az bulunur.. . 
",0
4770,"savasin getirdiklerini ve götürdüklerini gözler önüne seren,resim tadinda bir film.bide bu resim müthis etnik müziklerle süslenince,üzerine saglam da bir dramatik yapi oturtulunca seyreyleyin bu güzel yapiti.... 
",1
4771,"filmde yeterince aksiyon var ama basrolde jet li ve jason statham olunca daha fazlasini bekliyosunuz tabi.bu yüzden yeterli olmayabilir;ama kurgusu gayet basarili izlediginize pisman olmazsiniz.. 
",1
4772,"gercekten kotu bir film o aletler filan nedir ya cocouk filmi gibi .... 
",0
4773,"çok etkileyici bir film .... 
",1
4774,"bu kadar klise bi senaryo olamaz. 
",0
4775,"sakin bu filme gitmeyin..3d diyede aldanmayin hic alakasi yok...paraniz bosuna gitmesin.""""bir dost""""... 
",0
4776,"gerilimin zaman zaman sizi yerinizden kaldirttigi güzel bir film.... 
",1
4777,"beni bir anda çeken filmlerden degil , pek sevmedim . biraz lasvegas pareno'yu hatirlatan bir film . johnny deep'e bayilsam da , böyle bir rolde çok ilgimi çekmedi .. 
",0
4778,"filmi seyretmeden önce bu siteye baktim ve 9.1 aldigini gördüm.sonra gönül rahatligiyla izlemeye basladim.filmde 2 saat geçti ve hiçbir sey olmadi.heralde tarantino son yarim saatte çosturtmustur dedim.sonra bir baktim film bitmis.tek kelimeyle anlamsiz bir film.yazik 2,5 saatime..... 
",0
4779,"kevin baconun performansi baya iyiydi.. film de kendini izletti... bence iyi bir film.. üstelik bazi siddetli sahnelere serpistirilmis duygusallik çok hosuma gitti.... 
",1
4780,"bizler ne türk yapimi filmler izledik böle gereksiz kopyalar cok gereksiz!! türk yapimi filmlerden sogutan türden  
",0
4781,"izlenmeden ölünmemesi gereken filmlerden birisi... . 
",1
4782,"bence sade fakat harika bir film. izlemeden önce insan bir oda filminde ne kadar gerilebilir sorusu bende de olustu. fakat izleyince ne kadar basarili bir film oldugu açikça görülüyor.. 
",1
4783,"hayatimda ilk kez bir bond filmi izledim oda en kötüsü çikti sansa bak o kadar reklam yaptilarki sinema doluydu o yüzden o kadar reklam yapacaksan bari iyi bi film yapsaydiniz.... 
",0
4784,"yeterince yeter bir tat veren film ... eksik veya hatali ama jason i izlemek isteyemnlere yeter tadi veriyor.. kizida kiskandik yani.... 
",1
4785,"film gerçekten çok güzeldi....senaryosu bakimindan edward norton un oynadigi sihirbaz filmiyle benzer yanlari var..cidden izlenmesi gereken süper bi yapim.herkese tavsiye ederim.... 
",1
