text,label
bak kizim alt tarafi su amina kodugumun dersine calisacaksin dramatiklik yapmayi birak(((aynaua kaesi,1
"amerikan yerlilerinin neredeyse tamamının avrupalıların getirdiği hastalıklar yüzünden ölmesi. her 10 yerliden 1'i katliam ve kölelikten ölürken, 8'i avrupa'dan gelen hastalıklar yüzünden başlayan salgınlarla ölmüştür.",0
"denizde yunusa, dağda keçiye,ormanda geyiğe, şehirde kediye köpeğe rahat yok. bunu yapan pisliklere nasıl tahammül edebiliyoruz, nasıl çıldırmadan yaşıyoruz ona şaşırmaktayım.",0
adam diyor ki konsol devri bitti. bu kadar iddiali konusanlara bayiliyorum. bir de sonrasinda bir suru sebep siraliyor.,0
komutanlar çıkıp göreve hazırız diyor millet patlama diyor. genelkurmaydan ses yok. incirlik üssunden vızır vızır kalkıyor araçlar.,0
drogba'yı saymazsak bu ülkenin gördüğü en zeki forvet oyuncuları arasında ilk 3'e girer. fener aldıysa gerçekten iyi bi iş yapmış. fiyatını bilmiyorum zaten umrumda da değil. ama ileride sow ile iyi iş yapacakları aşikar.,0
bütün dinleri ve -izm'leri ve her türlü fikri kapsayan allah'ın bütün kutsal kitaplarda şu an lgbt+i olarak adlandırılan durumun bir sapkınlık olduğunu belirtmesini tekrar gündemine alıp yeniden enine boyuna düşünmesi gerektiğine inanıyorum.,0
Sizin yapacağınız ışıklandırmayi sikeyim amina koduğumun usaklilari. Kırmızı ışık görünmüyor orospu çocukları,1
sıradaki basketbol belgeseli prime evren büker'i konu etmeli,0
Madde 1: Temmuz'da kulüplere hangi akla hizmet ederek 1 ay sonrası için sınır değişimi öneriyorsunuz?,0
"Sen de anla artık, başka yolu yok bunun! Yazıkmış, kılmış, tüymüş hepsi hesap edildi bunların ya. Her şeye hazırım diyorum sana. De ki iyilik ediyorsun, de ki sevap işliyorsun. Herkesin inandığı bir şey vardır bu a* koduğumun hayatında. Benimkisi de sensin. Ne yapayım?",1
charlotte'un bir paradoks sonucu yoktan varolan bir bebek olduğu çok açık. bilim adamı amcamızın kendisine hiç anne babasından bahsetmemesinden dolayı öz dedesi olmadığı ve kendisine bırakılan bir bebek olduğunu tahmin etmek zor değil.,0
"çok seçeneği olması insanı mutlu değil bilakis mutsuz ediyor. dişçiyken bir senede salona beş farklı halı alıp hiçbirini beğenmeyip sırayla çöpe atmıştım. sonra reklamcı olup fakir kaldım, sahibinden’den en ucuz ikinci halıyı alıp eve getirdim ve mutluluktan üzerinde yuvarlandım.",0
"""o mahur beste çalar müjgan'la ben ağlaşırdık"" kısmındaki müjganın kirpik anlamına geldiğini öğrenmek ve şairin (attila ilhan) yalnız ağladığını farketmek.",0
istanbuldaki köprüler zannediyorum ki güvenlik için kapatıldı ama ankaradaki f16 ların durumu meçhul. bu olaylardan darbe çıkarmak ne kadar gerçekçi onu bilemiyorum.,0
O kadar coksunuzki ağız ishali olmuşsunuz sana kufur ederek kufurumu ziyan etmem sen ancak sinek pisligisin öylede kalacaksın belli malum yaz sinek mevsimi,1
"esasen abd elestirisi degil de, abd halkinin zekasini sorgulayanlarin biraz da kendi halkina bakmalarini saglamak icin yazdigim bir seydi o. ",0
"kedilerin evin bakıcısı olduğu, bazı araştırmalar sonucu ortaya çıkmış. sevecen yapıları çocuklara daha kibar ve ince bir ruha sahip olmayı öğretiyor.",0
"Hukuk okuyunca lait, kemalit, kafir, ingiliz köpeği batı hayranı sözde demokrat özde diktatör siyonist olmak mı gerekiyor? Tarihine, kültürüne, milli ve manevi değerlere, inancına bağlı olunca avukat olunmuyor mu ?",1
işte gördünüz mü nükleer yapmazsak bütün memlekette elektriksiz kalırsınız diyecektir kesin birileri.,0
"""fransada doğdu beşiktaşlı oldu helal olsun sana pascal nouma"" bin kere sölense de ben de sölüyorum. unutulmaz adamdır kendileri. koçum pascal",0
"eğer tiyatroysa bu, bir daha böylesini izleyemezsiniz. umarım tiyatro değildir, bunun dönüşü yok.",0
Amk kürdü kalkmış uygur türkünü savunmaya.,1
Bu amına koduğumun maskeleri neden bu kadar pahalı,1
"bana kötü davranan insanlara bile çok iyi davranıyorum, bana zarar vermiş insanları bile affediyorum, tamamen kinsizim, çünkü kendimden o kadar nefret ediyorum ki başkasına hiç kalmıyor.",0
ananın amına girip ordan mı okuyorsun amına kodugumun oglu hala gelmis 5 haftadır galibiyet alamıyorsunuz diyorsun 9 SAKAT ananı sikerken sakatlandı mac izleyen gözünü sikeyim hala bi yarram yapamadı diyor sikdir git surdan,1
Az ağrısıyorsun az daha ağrı koduğumun ağrısı az daha kıvrandır.!!!Geçmiyor geçmiyor geçmiyor geçmiyor.!!!,1
"Bomboş akıl veren insanlara ayar oluyorum. Ben senin yerinde olsam böyle yapmaz şunu yapardım dediklerinde. ""İşte bu yüzden ben değilsin amına kodugumun sefili, ben olmak böyle bişey mi"" diyorum. Beynine 45 saniye kan gitmiyo aptalın.",1
bir süredir internette araba bakıyorum. hep sigorta şirketinden şişirilmiş hasar kaydı vardır yazıyor araçlarda. yahu tek bir delikanlı da arkadaşım ben bu arabayla kaza yaptım ve ağır hasar kaydı var yazmamış ya. bir tane delikanlı bulursam ulan kaza yaptım ve hasar kayıtlı diye arabasını alacağım.,0
"İnsanımiz aç. Sex'e aç, yemeğe aç. Bir bilgiye tok amına koduğumun çocukları.",1
faiz ve borsa doları düşük tutabilmek için mahvolmuş durumda. umarım düzelir yoksa borsacılar fena zarar edecek.,0
"yarrak gibi bir dönemdeyim. hayatımın en yarrak gibi dönemi. her şeyin en güzel olması gerektiği zaman. özgüvenim almış götüme tıkılmış, insanlar kafayı yemiş mallaşmış. ve ben yarrak gibi bir dönemdeyim.",1
Türkiye’de yaşamak zormuş yaşama amk oğlu yaşama avradını siktiğimin ibnesi yediniz içtiniz doydunuz tabi öyle dersiniz alayızın amk. Kendi vatanına bayrağına sahip çıkamayan oruspu çocuğundan ne beklersin.,1
"ülkedeki silah ve mühimmatın ezici çoğunluğunu elde bulunduran ordu, eğer gerçek bir darbe yapmak isteseydi, taş üstünde taş kalmazdı hiçbir şehirde.",0
"bir adam düşün, takipçi sayısı artınca artık küfür edemeyen, ince ince göt yalayan, o adamın götüne koym. öyle adam mı olur, yavşaktır o.",1
Subway bi sandviçe verdiğim şu paraya değiyo mu değmiyo mu evde aynısını yapabilir miydim diye düşündürtüp asla kesin yargıya varamamamız sayesinde ayakta kalıyo yıllardır,0
A*ına koduğumun yerinde bi sizin kalbiniz kırılıyor zatn hepiniz çok iyi insanlarsınız..,1
"abi insanlar bu siteye sadece kendi fotograflarını atıp 35 k falan beğeni alabiliyorlar aq hayat gerçekten adaletsiz, keşke ben de herkesin beğendiği güzel bir kız olabilseydim ama ben ne zaman foto atsam 100 kişi belki favlıyor so sad",0
90lar partisi varsa bizi kimse tutmasın.. Diye story atmış. Sizi korona tutsun amk gerizekalı karısı ya,1
Ah canim abicim inşallah o günleri göreceğiz.O gün işte güzel bir gün olacak.Rabiamiz huzurla uyuyacak.Esinizin ve sizin ellerinizden operim,0
"hakan sukur'un surekli fenerbahce'ye onermesi sebebiyle gecmiste kendisini pek sevmesem de nedense su an transfer olduktan sonra cok gol atacagini ve iyi bir transfer olacagini dusunuyorum. nobre de ilk geldiginde taninmiyordu ama cok gol atarak bizi yaniltmisti, webo da oyle olacak gibi geliyor. bekleyelim gorelim.",0
Orada gebertirim dayaktan ve yaşına falan bakıp bi saniye tereddüt edersen şerefsizim,1
"33 milyon euro, takribi 250 milyon türk lirası.. ingiliz kurmaylar taşşak geçmenin ekonomik yolunu bulmuş masaya bile oturmam bu teklife",1
bizim duymadigimiz belki de yuzlerce organizasyon ve cete cokertiliyordur her sene.,0
"Ancak oradan direkt almak yerine aynı sahibin takımı olan Nordsjaelland'da, Avrupa'da rekabetçi bir ortamda takip ettiler ve şimdi de satın aldılar. Meblağ belki daha fazla, ama Avrupa uyumunu gördüler ve hata payını azalttılar. Scouting performans takibi anlamına da gelir.",0
istanbul`u iyi yönetir fakat seçimi kazanabilir mi işte orası muamma.,0
"sana eziyet edicem. psikolojik işkence edicem, ta ki egon acıyı hissedip ona işkence edildiğini anlayıncaya, itiraz edinceye, baş kaldırıncaya, içindeki olup bitenlerden soğuyup kurtuluncaya kadar. başka türlü olmaz bu iş.",0
Sevdiğim çocuk diye demiyom tam bir beyinsiz amk gitmiş spora yazılmış yks ye gircek de eben zaten,1
"Abi siz salak mısınız harbiden? Hangi tür yokoluyormuş, nerede hangi bölgede diyorum almanya da yapılıyor diyorsun. Siktir git almanya da avlanın o zaman",1
"Beşiktaşlılar Barışa SMS atın, sonra Acun o parayla Fenere bağış yapsın puahahahahahahaahah",0
Adamı astılar amına koduğumun çocukları Mucize nerde nerde Mucize oruspu çocukları sizin amınıza koyim ben,1
yarin kosesinde 'ben aslinda oyle demek istememistim' baslikli yazisini okuyabilirsiniz,0
"Yoksulluk sınırı 6.653 liraymış. Yoksul bile değiliz ya. Zengin olmak falan değil, kariyer hedefim yoksul olabilmek şu an. Yoksul bile olmayanlar fav",0
"biz eskiden acip databus clock hizlarina, pci portunun sata portunun tipine kadar tek tek bakmak zorunda kalirdik.",0
"amına kodumun yıkığı sanalda edilen küfürü ciddiye alacak kadar dalyarrağa mı benziyorum? Hem anana küfür edilmesinden rahatsızsın, hem de hareketlerinle anana sövdürüyorsun. Az gururun varsa siktir git diyorum sana kaç seferdir",1
"Bir gün Hyde Park ta çocuğun birisi break dansı yapıyordu. 10 15 kişi çocuğun mükemmel performansını izlerken, izleyenler arasında Türk olduğunu şu cümleleri duyarak farkettim : ""*mına koduğumun delisine bak. Şu hareketlere bak""",1
defol git lan şuradan sorduğu soruya bak sen niye varsın? Senin niye fikrin var ziyan varlık.,1
hayat müşterektir. yeri geldiginde kadin da erkek de işsiz kalabilir dönem dönem bunda bir sorun yok ama eskiden erkekler daha eli açıktı. erkek arkadaslarimizin yaninda elimizi cebimize atamazdık. şimdi erkekler kızların parasını yemeye çalışıyor.çevremde de çok gözlemledim bu durumu.,0
Şimdi ben anlamadım binlerce psikoloğa binlerce psikoloji öğrencisine sırt mı çeviriyorlar yoksa görmezden mi geliyorlar? Eee arkadaşlar SANDIK,0
"madem darbe akp hükümetine karşı, akp binaları orada dururken, her bakanı, belediye başkaı kanaldan kanala beyan verirken neden her türden insanın olduğu meclis hedef alındı, anlaşılamadı.",0
bir zamanlar cüneyt arkına sorduğu soruyla aklımda yer etmiş televizyon kişisi.,0
"berlin duvarının parçaları bugün birçok müzede sergileniyor, sergilendiği en ilginç yer ise las vegas'taki main street station kumarhanesinin tuvaletleridir.",0
sarışın bir fenerbahçeli olarak şampiyon olmasını istemediğim takım. aklı fikri başında olan hiçbir galatasaraylı ya da fenerbahçeli'nin de şampiyon olmasını istediğini düşünmediğim takım.,0
"rte'nin, cep telefonundan cnntürk'e yaptığı açıklamadaki rahatlık hatta gevşeklikten tamamen ikna oldum, bu bir tiyatrodur. yoksa üç buçuk atardı ve tüyerdi çoktan. bir de utanmadan herkesi il meydanlarına çağırdı, tanklar toplar gelsin bakalım filan dedi. ",0
"bankalardan çekilen para: en kötü ihtimalle 1 milyon kişi para çekmiştir. 1 milyon kişi ortalama 500 tl çekse hesabından, 500 milyon tl. (zira adamın biri 1000 tl çekmiş, başka bir atmye daha gidip oradan da çekmeye uğraşıyordu. bir diğeri 2000 mi 1000 mi limit diyordu vs.)",0
Liste hazırlayan kız senin şimdi ebeni sikmeye geliyorum bekle amına koduğumun dal yarrağı,1
Ammına koduğumun taymına sayfalardan biri bi tivit atıyor. Beş yüz milyon farklı sayfa retweet yapıyor. Siktirin gidin içerik üretin amınızı dizinize indirmeme ramak kaldı,1
Enternasyonel de eski bir kelimeymiş meğer... pis arap yazısı varken de kullanılırmıymış acaba?,1
"binali yıldırım'ın ""milletimiz meydanları terketmesin"" açıklamasını yaptığı darbe girişimidir. ayrıca başbakan ""her geçen an daha iyiye gidiyor"" demiştir.",0
yabancılar 18 yaşına gelince kendi çocuklarını bile evden atıyorlar. biz türklerde o amca yenge enişte baldız görümce elti kayın kayınço dayı teyze kaynata kaynana ilişkisi. adamların umru değil kadınlara aunt erkeklere de uncle desek yeter demişler zaten cenazeden cenazeye görüşüyorlar. onu da geçtim bu tarz aile ilişkileri için isimle hitap var onlarda,0
pandemi boyunca çalışan biri olarak nasıl kapmadım bende hayretler içerisindeyim. hatta işyerimde koronalı bir çalışanla temasım da olmuştu ama testim negatif çıkmıştı bende hala şaşkınım sözlük.,0
"Bak hala havlıyorsun,götün kaşınıyor anlıyorum ama ben oğlan sikmiyorum,hadi siktir git bulursun seni sikecek bir oğlan meraklısı",1
az önce facebook da gördüğüm manzara inanılmaz. kanım dondu mideniz hassas ise bakmayınız. görüntünün ankara sokakların da olduğu söyleniyor.,0
Aşkoo baaay siktir git mına kodumun,1
He bir de dünyaca ünlü açık arttırmadan alınan tabloya sahte demek tam bir a haber kitlesi işi. Hadi şimdi siktir git koyunlarla ötede oyna amk çomarı.,1
hayvanlara eziyet eden aciz mahluklar umarim sonunuz bin kat daha beter olur nefret ediyorum sizden,1
Onu sana sokarım. Baban ibne oldu diye üzülür piç kurusu. Beyniniz yok fikriniz var orospu evlatları. Siz kudura kudura savunduğunuz rezilliginizle doğu sınırına yaklasabildinizmi. Yok o taşsak sizde yok millet soksun diye yer ariyorsunuz.,1
internette yazilan/cizilen icerigin %90’i agir psikolojik sorunlari olan insanlar tarafindan uretiliyor.,0
güneş battıktan sonra bile hava sıcaklığı hala 34 derece. gerçekten sıcaklık konusundan bu yaz azıttı bu şehir.,0
ANANIZIN AMINA KADAR YOLUNUZ VAR SİKTİRİN GİDİN BU ÜLKEDEN AMINA KODUĞUMUN BEBEK KATİLLERİ.,1
benim derdim abd ile degil de abd'ye ayak basmadan delicesine abd oven tiplerle. buradaki tartismalarla abd batmaz da cikmaz da.,0
"yaklaşık 6 saattir kesintisiz tv izliyorum, hala ne olup bittiğini anlayabilmiş değilim. ",0
"ya birader bi siktir git ya mikserlik yapma sen mevzuyu daha anlamamissin, iki biraya gezi parkinda sagi solu devletin milletin malini yakanlarla karistirma sehitlerimizi..",1
"şu seçimden sonra, karayalçın'ın da, yavaş'ın da, onu savunanların da ""vay melih ankaranın içine etti"" demeye hakkı yoktur. müstehak bize.",0
tiktokerlar oversize tshirtleri bitirmiş yine gana forması gibi tshirtlere kaldık,0
Güya kardiyocuymuş. Saçma salak her konuda fikri var bir halttanda anladığı yok. Hesap ortada ama ona baksan ölmüşüzde ağlayanımız yok. Virüs hakkında tek bildiği maske-mesafe. Amann ağız ishali olmuş boş boş konuşuyor işte.,1
bana bi sey katmıcaksan siktir git kendimle konussam daha cok sey kesfederim,1
daha ziyade '15 temmuz 2016 tsk'nın yönetime el koyayazarmış gibi yapmaya yeltenmesi' türü bi' şey. komedi. ve drama. yazık.,0
"İntihar, taciz ve tecavüz, kadına şiddet gibi birçok hassas konuda hizmet vermek profesyonellik gerektirir. Birkaç ders kitabı okuyarak bu alanlarda yetkin olunmaz. Toplum ruh sağlığını tehlikeye atmayın. ",0
önceden orospu çocukluğu bu kadar yaygın değildi şimdi Twitterı kullanıyorlar böyle bir şey için,1
"aile akraba ve sosyal çevre içerisinde gözle görülen nice olumsuz örneklerden ötürü insan elbette korkar. çok normaldir. fakat evliliğin sadece evlilik birliğini kuran kadınla erkeği ilgilendirdiğini, yalnızca kendi aralarındaki anlaşmaların ve kuralların geçerli olması gerektiğini bildikleri ve bunu gayet katı bir sadakatle uyguladıkları takdirde evliliğin hiç de korkulacak bir şey olmadığını henüz evlenmemişken bile fark edebilirler.",0
"bizde malız yha hiç annaşılmıyor sürüsüne bereket spam saldırılarınız,hep bu kız-bülentin marifeti gayler senden bin kat dürüsttür hain piç",1
çocukken şiir okuyan birinin utandırıldığına şahit olmuş veya şiir okuduğunda utandırılmış insanın tepkisi.,0
Kimse özgüvenle saçmalayanlar kadar mutlu değil,0
"sonra başka bi okulda kız bunun sevgilisi mi ne olmuş. dedim vay puşt, demek ki ekmeğini böyle götürüyor. o gün bu gündür sevmezdim.",0
"Velhasılı, büyüklerin geçilmesi tamamen bunun ile alakalı. Taktiksel bir devrim gerçekleşmeli her şeyden önce. Boynuz ligde kulağı geçmiş durumda. Sıralama yalan söylemiyor. Bu yazdıklarimin hepsi ""topa hakim olmak zorunda olan"" takımlar için geçerli.",0
"Siktiğimin beyinsizi seni senin başkanında Cumhurbaşkanımız sağ olsun böyle bi kulüp kurduk demiyomuydu,gitmiş serdar çelikler diyor amk fenerin gazeteci müsveddelerinle bana gelme onları senin gibi salaklar dinler inanır adam sabah akşam TS nin aleyhine konuşuyo zaten",1
"aşk bir yana,tony blair de bir yana,filmde inceden inceden hatta itiraf ediyorum en kalınından araplar da sever teması giydiriliyordu dünyaya.",0
"senaryo falan olmayandir. bir girisim oldu, muhtemelen iceride bazi satislar oldu gerekli destek alinamadi ve basarisiz oldu. onlar da bal gibi biliyordu eger basarisiz olursa yargilanacaklarini, erdogan'a yarayacagini ama olmadi. saglik olsun.",0
"“ben hayır diyorsam bu seni istemiyorum anlamına geliyordur. eğer idrak edebilecek yetiye sahipsen istemiyorum kelimesini beynine kazımanı isterim. boğazımı kesmeni de istemiyorum, beni parçalara ayırmanı da istemiyorum. tek isteğim yaşamak. “",0
işini düzgün yapıp ankara'yı ihya etsin yeter. sokakta görüp iki dakika muhabbet ettiği herkesi cumhurbaşkanı yapmak isteyen garip bir kitle var ülkede. mansur başganını yedirir mi la angara! şimdi de psiklet yolu yapıyormuş iki gözümün çiçeği... o yolda saatte 2 km hızla yan yana yürüyüp yolu kapatan karbonhidrat bombası teyzelerin sebep olacağı kazaları gözümde canlandırabiliyorum.,0
"zihin trafigi yogun olan kisiler icin en dogallikla kavranacak yontem, ciddi anlamda cikip akici bir trafigi, sokaktaki insanlari, yargilamadan, oldugu gibi, yorum uretmeden, koyvererek izlemektir.",0
"kordonda araba ile dolaşırken, bi anda kapı açılır, yan koltuğa bir travesti oturur. siz ne olduğunu anlamadan yola devam edersiniz. ışıklarda durduğunuzda şoktan kurtulup ""benim cinsel tercihlerim bu yönde değil"" dersiniz. ",0
bi sus be anasını siktiğim bi sus ya siktir git defol git şu siteden her yerde karsıma çıkıyor amına koyim çıldırıcam artık GİT LAN GİTTT,1
Koltuk altlarına pastırma mı koydun avradını siktigimin kızı bu koku ne ya,1
"her yönü ile çok enteresan, sosyologların detaylı araştırması ve incelemesi gereken, hatta ders olarak okutulması gereken vakadır. ",0
ulan bu hırsızlar ne kadar beyinsiz amk lan tmm soyacanda bi eldiven tak bi maske tak nasıl hırsızsın lan sen beyinsiz,1
"çarşaflı kadınlarla evlenseler ayrı linç yiyeceklerdi, bikinili kadınlarla evlendiler yine linç yediler. sonuçta bu linç her türlü yenecekti. en azından gözlerine hitap eden eşlerle evlendiler.",0
"büyük topçuluk, vasat-gezgin hocalık kariyeri. acayip seviyorum bu stil yaşamı, prosinecki vs",0
Adamla konusuyosun numarasini veriyo armutluk olay kalmiyo,0
"bir şarkının instagram'da telifsiz paylaşılmasında ne sorun olabilir? boktan bi posttan da mı para kazanacaksınız amına koduğumun müzik grupları? insanlar sizi dinleyecek, paylaşacak siz de oluşan kamuoyundan etkinliklerle faydalanacaksınız. telifinizi sikiyim.",1
len olum bu fetfullahçı gerizekalılar sürüsü ömrü hayatında kpss sorularını çalmak dışında neyi hakkıyla başarmışlar da darbe yapmayı başaracaklar. her seferinde olduğu gibi gene hezimet gene hüzün.,1
dün çocuklara virtual tour yaptırırken diğer öğretmen arkadaşın pisa kulesinin nerede olduğunu bilmediğini öğrendim. avrupada biyerde diye biliyorum dedi kadın. evet bir insan pisa kulesinin nerede olduğunu bilmiyorsa o insan amerikalıdır net!,0
"mansur yavaş'ın gökçek tabanından oy alamayacağı öne sürülmüş, ve başkan çıkmasının sözlük üzerindeki eğilimlere bakılarak karar verilemeyceği, beklenemeyeceği öngörülmüş.",0
"allah aşkına birileri itü homepage indeki arının serüveni filmi denen şaklaban mpeg i kaldırsın yaw, ya da ismini değiştirsin, mesela; itü nün şebeği falan diye...sen hem gidip istanbul technical university diye haklı bir karizma yapıyosun, sonra da sayfamna ne koyuyosun yaa...",0
"1911 yılında, yale üniversitesi (connecticut/amerika birleşik devletleri) öğrencileri peru' ya gerçekleştirdikleri üniversite gezisi esnasında machu picchu antik kenti' nin tesadüfen bulmuşlardır. ",0
"takip edilmesi zor, o kadar barbarca şeylere tanık olduk ki şu son yarım günde artık psikolojimiz daha ne kadar dibi görebilir bilememeye başladım.",0
NASILMIŞ ÖLMEK OROSPU ÇOCUĞU HOŞUNA GİTTİ Mİ HEE,1
"kız yazmış ""ben çayı 2 şekerli içerim beraber erisinler diye"" lan salak, sanki biz 23 şeker atıyoruz halay çeksinler diye beyinsiz amk",1
"şindi boşanmış erkekle evlenmek, daha önce evlenmiş ve sonra kanun ve yasanın önünde evliliğini geçersiz kılma talebini veya buna olan rızasını dile getirmiş ve onay almış erkeğin yasalara ""ben başkasıynan evlencem"" demesi ve yasaların da bunu kabul etmesi olayı.",0
Bir idole gruba ya da siktir et bir insana yapilabilecek en buyuk haksizlik sizden nefret ediyorum,1
ülkenin çivisi öyle bir çıkmış ki aklıselim tek bir demeç verilmiyor. umarım bir felaket olmadan çıkarız bu işin içinden.,0
"yaşlıların sandığında kavga çıktı. akp’li amca chp’li amcaya, chp’li amca akp’li amcaya pkk’lı diye bağırıyor, ben arada ayırmaya çalışıyorum. adım heval.",0
"bu darbe bir kurmacadır düşüncesine karşılık ""lan kim bu kadar ölümü göze alır, meclisi bile bile bombalatır salak mısın?"" diyor bazıları.",0
"yani misal buse çok kibirli bi tip diyorsun karşıdaki ya siktir verse nefessiz sikersin diyor, adam o kadar abaza ki buse=seks olmuş onun için, sen buseyi eleştirmiyorsun seksi eleştiriyorsun onun gözünde",1
açıkça psikolojik silah olarak kullanılmakta. bu saatte salâ okutulmaz. resmen psikolojik baskıdır zorbalıktır bu.,0
"cikan arkadaslara tavsiyem, mulakat tarihinizi ogrenene kadar arastirmanizi iyi yapin. (mulakat tarihi alana kadar arada bir suru asama var yine.) ",0
hoş bir kadın kendisini yakından tanımıyorum ama instagramdaki videolarını takip ediyorum ve nedense bana çok vicdan sahibi iyiniyetli biri gibi geliyor.,0
"ayrıca şimdiden söylemekte fayda var ki, chp'nin başına geçmesi durumunda tayyip erdoğan'ın bu adamdan çekeceği var.",0
düşmanlarınıza karşı çıkmak cesaret gerektirir. fakat dostlarınıza karşı durmak daha büyük bir cesaret ister. neville longbottom'a 10 puan veriyorum!',0
boyle olaylari okurken aklima hep a space odyssey'in basindaki maymunlu sahne geliyor. guclu olan mali goturuyor kaba kuvvetle. maymunlar cehennemine cevirdiler ulkede hukugu.,0
"insanın değerini aşağı çeken, insanın maddi ve manevi yeteneklerinin ve donanımlarının azalmasına körelmesine yok olmasına sebep veya destek olabilen her türlü kişi olay durum ve nesne dünyadır. uzaklaşılması gereken, ""el etek çekmek gereken dünya"" denince ben bunu anlıyorum. yoksa sevmek sevilmek, kazanmak harcamak, öğrenmek ilerlemek, denemek icat etmek keşfetmek vs değil.",0
ortada bir durum yokken herhangi bir sebep göstermeden insanların hesaplarını kapatmaya devam eden oluşum.,0
ulan amk evladi türk medyasindan haber izlersen tabikide azerbaycani hakli görürsün siktir git bide ermeni medyasini dinle bakim onlar ne diyor senin ben aklini sikeyim beyinsiz köpek,1
"kocaman cüssesinin içinde yumuşacık bir ses,gecenin bir yarısı yardım edebilicek-dert dinleyebilecek şefkate sahip bir kalp barındıran iş adamı o.adanalıyım der sonra ""acı sos?"" sorusuna hayır yanıtını verir. böyle cici bici bir şey,boyuma posuma bakmasam yanaklarını sıkıp şirinlik sesleri çıkaracağım ama boyum yetmez zaten.",0
amına koduğumun gerizekalası madem bir sik bilmeden üzerimize iftira atıyorsun bari zamanında kendi yaptığın boklarıda anlat biz hatırlamıyor muyuz onca taekook momentının altına yorum yapıp yalanladığın günleri sen düpedüz taekook antisisin utanmadan benim arkamdan konuşuyorsun,1
inanılmaz. ankaradaki iki savaş uçağını gösteriyordu dolanan. cumhurbaşkanlığı sarayı dedi ama amin değilim. sonra uçaklardan biri füze attı ve kocaman bir patlam yansıdı canlı yayına ardından da taradılar.,0
"Norwich'i 10 dakikalık üstün gol yeme çabasından ötürü tebrik ediyorum. Sonunda başardılar. Yarı alan yarı adam savunması yaparken herkesin topa bakması felakete sebep oluyor, sekmiyor bu.",0
"iyi arkadaslar iccamasiri gibidir, her zaman yanindadirlar, daha iyileri prezervatif gibidirler seni korurlar daha iyileri ise viagra gibidirler duseni kaldirirlar.",0
"doğan cüceloğlu öfkeliliği ihtiyaçların karşılanmamasına da bağlıyor. aklımda kalanlardan biri bu yani. ve evet, benim en temel ihtiyaçlarım karşılanmadı ve asla karşılanmıyor. çok öfkeliyim. beni bu hale getirip bu halimle kapsülleştirenlere çok öfkeliyim.",0
"darbe girişimi başarılı oldu mu olmadı mı bilmem ama tüm ankaraya hakim manzaralı evimin balkonundan dumanların yükseldiğini, helikopter ve f16ların ateş açtığını ve gümbür gümbür taradığını net görebiliyorum su an.",0
"önce öğretmenler için geldiler, sesimi çıkarmadım; çünkü öğretmen değildim. sonra temel bilimler için geldiler, ses çıkarmadim; çünkü temel bilim okumamıştım. sonra mühendisler için geldiler, ses çıkarmadım; çünkü mühendis değildim. sonra benim için geldiler, ses çıkaracak kimse kalmamıştı.",0
Amina kodugumun yuzsuzleri hala evrim olayı diyorsunuz evet evrim olayı ama birinin simarikligi yüzünden evrim olayı! Defolun gidin be,1
"yalnız şaka maka formalar böyle asılınca kendiliğinden çakma gözüküyormuş, esnafın günahına girmiş olabiliriz",0
Neymiş efendim çikolata duygusal açlıkmış yiyemezmişim siktir ordan,1
bir yeşil şişede turuncu turuncu sana sırıtan tamek meyve suyu değildir.,0
Seni zorla tecavüz edeyim piç kurusu. Amını siktiğimin yavşağı. Orospusun önüne gelene veriyorsun. Seni taşlarım orospu evladı. Ananı bacını senin amını sikeyim.,1
Tamam manitan var anladıkda öpüşürken fotoğraf atmak nedir amk karısı :ddd,1
Senin hayatta da olman gerekmiyordu yaşamaman gerekiyordu pezevenk,1
cocuga sigara kullanmıyorum diyorum bebe misin diyor bir insan en fazla ne kadar beyinsiz olur sorusunun cevabı cocuk amk,1
kuzumm aramışsın görmedim bi daha aramasan olur mu,0
bütün dünyada abd desteği olmadan yapılan bir darbe girişiminin başarılı olması imkansızdır. hali hazırda ülkenin başında rte gibi oldukça kullanılışlı biri dururken başka birini başa getirme gibi bir maceraya atılmayacaklarına göre ona başkanlık yolunu açacaktır.,0
yeterince berbat hayatlarımız varken her gün başka bi iğrençlikle sarsılmayı bünyem artık kaldırmıyor.,0
"bu baslikta defalarca japonca ogrenenler detayli entryler ile tecrubelerini paylastilar, faydali oldugunu dusundukleri bilgiler verdiler. ben de dahil.",0
evinde kasetten beyne data yukleme makinesi* olanlarin 20 saniyede ogrenebilecekleri teknoloji.,0
Kızlar ciddi ciddi nude atıyorsunuz millete beyinsiz misiniz amk salakları,1
Ayasofya Minarelerinde Artık ezan Sesi Okundukca Sizin Gibi Rum pi.leri Daha Çok zoruna Gider merak etme ölüsünü dirisini si.tigimin pi.i,1
2. sezona şimdi başlayacağım da dizi neydi yav ahahahah. bi zamanda yolculuk olayı vardı falan o aklımda kalmış. özeti de devrelerimi aydınlatmadı. halbuki ne kadar iyi dizi dediğimi hatırlıyorum. valla mala bağladık iyice. nasıl bir insanlık yetişiyor eyy ahali!,0
siktir salak. iyice marjinalize oldun. kimsenin seni sikine taktigi yok. ulkenden uzakta kudura kudura oleceksin. siz fetocu ve gerizekali libtard taifesi kaybettiniz. hem de epik kaybettiniz. yok hukmundesiniz. kivran dur orospu evladi hain kopek.,1
